
 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID_1_1_SOLID_ELSET and time  0.1000000E+01

         5   3 -1.042317E+08 -4.605600E+07  1.118022E+08  2.285703E+07 -1.882267E+08 -6.841441E+07
         5   4 -2.826938E+07  8.099282E+07  5.045988E+08  5.691490E+07 -2.704857E+08  6.780124E+07
         5   5 -1.631894E+08 -1.523574E+07  7.176256E+07  1.361673E+07 -1.892327E+08 -5.830929E+07
         5   6 -2.279599E+08  1.359938E+07  2.665929E+08  5.640705E+07 -3.477712E+08  8.125783E+07
         5   7 -3.064859E+08 -5.097587E+07  4.964992E+07 -3.243747E+07 -2.849297E+08 -1.530395E+08
         5   8 -2.823929E+08  5.611197E+07  4.208975E+08  1.475457E+07 -3.979447E+08  1.156716E+07
         6   1  5.024091E+06 -5.849694E+07  4.406275E+07  5.115550E+07 -3.104282E+08  4.159185E+07
         6   2 -4.262350E+07 -5.370733E+07  6.224058E+07  3.398892E+07 -3.305101E+08 -1.950767E+07
         6   3 -2.668189E+07 -5.396633E+07  1.241973E+08  7.259323E+07 -5.351164E+08  2.008132E+08
         6   4 -4.993386E+07 -2.993814E+07  1.864659E+08  5.705800E+07 -5.123749E+08  1.517869E+08
         6   5  2.673060E+07  9.710189E+06  7.103684E+07  1.370707E+07 -2.774678E+08  5.926413E+07
         6   6  2.707079E+07  2.410088E+07  1.064913E+08  9.107304E+06 -2.902701E+08  5.846178E+06
         6   7  5.552194E+07  4.821109E+07  1.795117E+08  1.945130E+07 -4.945338E+08  2.128511E+08
         6   8  7.549157E+07  8.084940E+07  2.573298E+08  1.528865E+07 -4.652331E+08  1.707696E+08
         7   1 -2.673060E+07 -9.710189E+06 -7.103684E+07 -1.370707E+07 -2.774678E+08  5.926413E+07
         7   2 -2.707079E+07 -2.410089E+07 -1.064913E+08 -9.107304E+06 -2.902701E+08  5.846178E+06
         7   3 -5.552194E+07 -4.821109E+07 -1.795117E+08 -1.945130E+07 -4.945338E+08  2.128511E+08
         7   4 -7.549157E+07 -8.084940E+07 -2.573298E+08 -1.528865E+07 -4.652331E+08  1.707696E+08
         7   5 -5.024091E+06  5.849694E+07 -4.406275E+07 -5.115550E+07 -3.104282E+08  4.159185E+07
         7   6  4.262350E+07  5.370733E+07 -6.224058E+07 -3.398892E+07 -3.305101E+08 -1.950767E+07
         7   7  2.668189E+07  5.396633E+07 -1.241973E+08 -7.259323E+07 -5.351164E+08  2.008132E+08
         7   8  4.993386E+07  2.993814E+07 -1.864659E+08 -5.705800E+07 -5.123749E+08  1.517869E+08
         8   1  1.833458E+07  3.765093E+07 -1.084945E+08 -5.113129E+07 -1.249684E+08 -7.914629E+06
         8   2  1.042317E+08  4.605600E+07 -1.118022E+08 -2.285703E+07 -1.882267E+08 -6.841441E+07
         8   3  2.556017E+07 -1.383994E+07 -3.273850E+08 -8.249550E+07 -2.495410E+08  1.065446E+08
         8   4  2.826938E+07 -8.099282E+07 -5.045988E+08 -5.691490E+07 -2.704857E+08  6.780124E+07
         8   5  1.631894E+08  1.523574E+07 -7.176256E+07 -1.361673E+07 -1.892327E+08 -5.830929E+07
         8   6  3.064859E+08  5.097587E+07 -4.964992E+07  3.243747E+07 -2.849297E+08 -1.530395E+08
         8   7  2.279599E+08 -1.359938E+07 -2.665929E+08 -5.640705E+07 -3.477712E+08  8.125783E+07
         8   8  2.823929E+08 -5.611197E+07 -4.208975E+08 -1.475457E+07 -3.979447E+08  1.156716E+07
         9   1 -2.929783E+08 -3.339629E+07 -3.790701E+07  7.700063E+07 -7.101329E+07  6.422113E+07
         9   2 -1.534504E+08  2.195870E+07 -1.081811E+07  4.614833E+07  6.090183E+07 -2.670151E+07
         9   3 -1.757174E+08  2.349027E+07  5.547804E+07  1.072669E+08 -9.451408E+07  6.256067E+07
         9   4 -2.701541E+07  7.930994E+07  7.764301E+07  8.026777E+07  7.024713E+07 -6.358105E+05
         9   5 -5.569397E+08 -7.376833E+06 -1.092896E+08  4.287576E+07 -6.433026E+07  4.600477E+07
         9   6 -3.904577E+08  5.231424E+07 -7.281363E+07  1.059306E+07  6.631845E+07 -4.412791E+07
         9   7 -4.158996E+08  6.817588E+07 -3.170917E+06  8.212303E+07 -8.862733E+07  4.341646E+07
         9   8 -2.368566E+08  1.308721E+08  3.015928E+07  5.489108E+07  7.475150E+07 -1.910927E+07
        10   1 -1.722188E+08 -5.120315E+07 -4.978063E+07  7.057949E+07 -2.297433E+08  7.634544E+07
        10   2 -9.594887E+07 -2.107294E+07 -1.614199E+06  9.185718E+07 -2.711331E+08  9.512873E+07
        10   3 -7.143732E+07 -1.027747E+07 -3.457877E+07  4.665996E+07  1.586160E+07 -5.880552E+07
        10   4  1.157720E+07  1.997271E+07  1.032697E+07  7.063082E+07  2.315839E+07 -2.080367E+07
        10   5 -3.886228E+07 -6.436241E+06  3.656391E+06  1.891172E+07 -2.286485E+08  8.788984E+07
        10   6 -1.156437E+07  8.498579E+06  3.257261E+07  2.461306E+07 -2.691383E+08  1.077219E+08
        10   7 -2.339211E+07 -7.004380E+06 -1.918328E+07  1.250250E+07  1.838779E+07 -4.815402E+07
        10   8  3.466154E+06  5.715724E+06  3.616558E+06  1.892547E+07  2.671569E+07 -8.968679E+06
        11   1  3.886228E+07  6.436241E+06 -3.656391E+06 -1.891172E+07 -2.286485E+08  8.788984E+07
        11   2  1.156437E+07 -8.498579E+06 -3.257261E+07 -2.461306E+07 -2.691383E+08  1.077219E+08
        11   3  2.339211E+07  7.004380E+06  1.918328E+07 -1.250250E+07  1.838779E+07 -4.815402E+07
        11   4 -3.466154E+06 -5.715724E+06 -3.616558E+06 -1.892547E+07  2.671569E+07 -8.968679E+06
        11   5  1.722188E+08  5.120315E+07  4.978063E+07 -7.057949E+07 -2.297433E+08  7.634544E+07
        11   6  9.594887E+07  2.107294E+07  1.614199E+06 -9.185718E+07 -2.711331E+08  9.512873E+07
        11   7  7.143732E+07  1.027747E+07  3.457877E+07 -4.665996E+07  1.586160E+07 -5.880552E+07
        11   8 -1.157720E+07 -1.997271E+07 -1.032697E+07 -7.063082E+07  2.315839E+07 -2.080367E+07
        12   1  2.929783E+08  3.339629E+07  3.790701E+07 -7.700063E+07 -7.101329E+07  6.422113E+07
        12   2  1.757174E+08 -2.349027E+07 -5.547804E+07 -1.072669E+08 -9.451408E+07  6.256067E+07
        12   3  1.534504E+08 -2.195870E+07  1.081811E+07 -4.614833E+07  6.090183E+07 -2.670151E+07
        12   4  2.701541E+07 -7.930994E+07 -7.764301E+07 -8.026777E+07  7.024713E+07 -6.358106E+05
        12   5  5.569397E+08  7.376833E+06  1.092896E+08 -4.287576E+07 -6.433026E+07  4.600477E+07
        12   6  4.158996E+08 -6.817588E+07  3.170917E+06 -8.212303E+07 -8.862733E+07  4.341646E+07
        12   7  3.904577E+08 -5.231424E+07  7.281363E+07 -1.059306E+07  6.631845E+07 -4.412791E+07
        12   8  2.368566E+08 -1.308721E+08 -3.015928E+07 -5.489108E+07  7.475150E+07 -1.910927E+07
        13   1 -2.999291E+08 -8.674527E+07  1.812495E+07  1.155918E+08 -2.073045E+08  9.403451E+07
        13   2 -1.381810E+08 -1.415675E+07  1.441678E+08  1.572920E+08 -2.161214E+08  1.231630E+08
        13   3 -3.674124E+08 -6.865084E+07  1.744371E+08  1.496096E+08 -3.572822E+08  1.892771E+08
        13   4 -2.007567E+08  1.805267E+07  3.382620E+08  1.873837E+08 -4.070952E+08  1.969109E+08
        13   5 -5.613740E+08 -6.267339E+07 -5.308694E+07  9.539707E+07 -2.317502E+08  3.266599E+07
        13   6 -3.674453E+08  1.722834E+07  8.480406E+07  1.471218E+08 -2.473227E+08  5.385147E+07
        13   7 -6.727016E+08 -6.740019E+07  8.322552E+07  1.391134E+08 -3.738054E+08  1.229666E+08
        13   8 -4.772551E+08  2.578014E+07  2.576307E+08  1.859761E+08 -4.296689E+08  1.234131E+08
        14   1 -1.895402E+08 -1.038290E+08 -3.156938E+07  9.699412E+07 -4.365038E+08  1.657517E+08
        14   2 -2.619470E+08 -1.148117E+08  2.318741E+07  1.210233E+08 -7.128818E+08  3.231881E+08
        14   3 -8.449508E+07 -6.192319E+07  3.354302E+07  1.269882E+08 -4.733955E+08  2.222608E+08
        14   4 -1.621812E+08 -7.166062E+07  9.483069E+07  1.481912E+08 -8.097008E+08  3.605112E+08
        14   5 -2.694986E+07 -3.983617E+06  4.716134E+07  2.598950E+07 -4.234956E+08  1.933535E+08
        14   6 -1.265985E+07  2.676495E+07  1.404465E+08  3.242810E+07 -7.016087E+08  3.518721E+08
        14   7  1.007743E+07  1.612554E+07  8.532939E+07  3.402638E+07 -4.589080E+08  2.516021E+08
        14   8  2.622220E+07  5.047712E+07  1.879930E+08  3.970771E+07 -7.971027E+08  3.907692E+08
        15   1  2.694986E+07  3.983617E+06 -4.716134E+07 -2.598950E+07 -4.234956E+08  1.933535E+08
        15   2  1.265985E+07 -2.676495E+07 -1.404465E+08 -3.242810E+07 -7.016087E+08  3.518721E+08
        15   3 -1.007743E+07 -1.612554E+07 -8.532939E+07 -3.402638E+07 -4.589080E+08  2.516021E+08
        15   4 -2.622220E+07 -5.047712E+07 -1.879930E+08 -3.970771E+07 -7.971027E+08  3.907692E+08
        15   5  1.895402E+08  1.038290E+08  3.156938E+07 -9.699412E+07 -4.365038E+08  1.657517E+08
        15   6  2.619470E+08  1.148117E+08 -2.318741E+07 -1.210233E+08 -7.128818E+08  3.231881E+08
        15   7  8.449508E+07  6.192319E+07 -3.354302E+07 -1.269882E+08 -4.733955E+08  2.222608E+08
        15   8  1.621812E+08  7.166062E+07 -9.483069E+07 -1.481912E+08 -8.097008E+08  3.605112E+08
        16   1  2.999291E+08  8.674527E+07 -1.812495E+07 -1.155918E+08 -2.073045E+08  9.403451E+07
        16   2  3.674124E+08  6.865084E+07 -1.744371E+08 -1.496096E+08 -3.572822E+08  1.892771E+08
        16   3  1.381810E+08  1.415675E+07 -1.441678E+08 -1.572920E+08 -2.161214E+08  1.231630E+08
        16   4  2.007567E+08 -1.805267E+07 -3.382620E+08 -1.873837E+08 -4.070952E+08  1.969109E+08
        16   5  5.613740E+08  6.267339E+07  5.308694E+07 -9.539707E+07 -2.317502E+08  3.266599E+07
        16   6  6.727016E+08  6.740019E+07 -8.322552E+07 -1.391134E+08 -3.738054E+08  1.229666E+08
        16   7  3.674453E+08 -1.722834E+07 -8.480406E+07 -1.471218E+08 -2.473227E+08  5.385147E+07
        16   8  4.772551E+08 -2.578014E+07 -2.576307E+08 -1.859761E+08 -4.296689E+08  1.234131E+08
        17   1 -5.717082E+08 -9.995730E+07 -5.808347E+07  1.735005E+08 -1.261161E+08  6.217012E+07
        17   2 -3.540638E+08 -2.273844E+07 -1.564709E+07  1.466919E+08  8.615893E+07  1.206051E+07
        17   3 -3.999789E+08 -3.336991E+05  9.766532E+07  2.211986E+08 -1.985852E+08  6.803421E+07
        17   4 -1.679470E+08  7.967403E+07  1.344074E+08  2.006541E+08  6.000426E+07  4.851742E+07
        17   5 -9.827393E+08 -1.087958E+08 -1.840444E+08  1.692693E+08 -1.072748E+08  3.650729E+07
        17   6 -7.133213E+08 -1.265610E+07 -1.203996E+08  1.393255E+08  1.039135E+08 -1.317333E+07
        17   7 -7.800765E+08  9.685253E+06 -1.335826E+07  2.288220E+08 -1.803126E+08  4.163619E+07
        17   8 -4.913947E+08  1.114377E+08  4.690217E+07  2.067407E+08  7.709879E+07  2.245203E+07
        18   1 -3.695917E+08 -1.136365E+08 -9.660683E+07  1.380570E+08 -3.262039E+08  1.107601E+08
        18   2 -2.628455E+08 -6.027213E+07 -2.419642E+07  1.722532E+08 -4.277397E+08  1.324077E+08
        18   3 -2.122493E+08 -5.756051E+07 -6.777341E+07  1.178187E+08  2.807842E+07  3.767745E+06
        18   4 -9.159665E+07  1.155241E+06  8.735628E+06  1.564938E+08 -6.524894E+06  5.214351E+07
        18   5 -7.860689E+07 -1.002391E+07  2.177239E+07  3.699227E+07 -3.276643E+08  1.252730E+08
        18   6 -3.970892E+07  1.457044E+07  6.519732E+07  4.615510E+07 -4.294102E+08  1.466491E+08
        18   7 -5.131005E+07 -9.861308E+06 -5.181868E+06  3.156944E+07  2.621662E+07  1.843912E+07
        18   8 -9.394843E+06  1.545795E+07  3.768698E+07  4.193240E+07 -8.630455E+06  6.650777E+07
        19   1  7.860689E+07  1.002391E+07 -2.177239E+07 -3.699227E+07 -3.276643E+08  1.252730E+08
        19   2  3.970892E+07 -1.457044E+07 -6.519732E+07 -4.615510E+07 -4.294102E+08  1.466491E+08
        19   3  5.131005E+07  9.861308E+06  5.181868E+06 -3.156944E+07  2.621662E+07  1.843912E+07
        19   4  9.394843E+06 -1.545795E+07 -3.768698E+07 -4.193240E+07 -8.630455E+06  6.650777E+07
        19   5  3.695917E+08  1.136365E+08  9.660683E+07 -1.380570E+08 -3.262039E+08  1.107601E+08
        19   6  2.628455E+08  6.027213E+07  2.419642E+07 -1.722532E+08 -4.277397E+08  1.324077E+08
        19   7  2.122493E+08  5.756051E+07  6.777341E+07 -1.178187E+08  2.807842E+07  3.767745E+06
        19   8  9.159665E+07 -1.155240E+06 -8.735628E+06 -1.564938E+08 -6.524894E+06  5.214351E+07
        20   1  5.717082E+08  9.995730E+07  5.808347E+07 -1.735005E+08 -1.261161E+08  6.217012E+07
        20   2  3.999789E+08  3.336990E+05 -9.766532E+07 -2.211986E+08 -1.985852E+08  6.803421E+07
        20   3  3.540638E+08  2.273844E+07  1.564709E+07 -1.466919E+08  8.615893E+07  1.206051E+07
        20   4  1.679470E+08 -7.967403E+07 -1.344074E+08 -2.006541E+08  6.000426E+07  4.851742E+07
        20   5  9.827393E+08  1.087958E+08  1.840444E+08 -1.692693E+08 -1.072748E+08  3.650729E+07
        20   6  7.800765E+08 -9.685253E+06  1.335826E+07 -2.288220E+08 -1.803126E+08  4.163619E+07
        20   7  7.133213E+08  1.265610E+07  1.203996E+08 -1.393255E+08  1.039135E+08 -1.317333E+07
        20   8  4.913947E+08 -1.114377E+08 -4.690217E+07 -2.067407E+08  7.709879E+07  2.245203E+07
        21   1 -5.533719E+08 -1.442262E+08  3.012367E+07  2.366780E+08 -2.567136E+08  1.609961E+08
        21   2 -3.454039E+08 -2.848134E+07  2.068249E+08  2.974767E+08 -3.102197E+08  2.154466E+08
        21   3 -6.567377E+08 -1.170847E+08  2.234748E+08  2.622718E+08 -5.143199E+08  2.286967E+08
        21   4 -4.649461E+08 -7.161606E+06  3.970574E+08  3.171982E+08 -6.211358E+08  2.492735E+08
        21   5 -9.575234E+08 -1.711585E+08 -9.920151E+07  2.498735E+08 -2.776943E+08  8.365312E+07
        21   6 -7.064933E+08 -2.887493E+07  9.837996E+07  3.273852E+08 -3.304363E+08  1.391064E+08
        21   7 -1.113818E+09 -1.632734E+08  7.249409E+07  2.786007E+08 -5.363777E+08  1.517788E+08
        21   8 -8.837310E+08 -2.963490E+07  2.646800E+08  3.485924E+08 -6.425153E+08  1.732616E+08
        22   1 -3.739338E+08 -1.601445E+08 -6.530973E+07  1.828528E+08 -5.470214E+08  2.796780E+08
        22   2 -4.854855E+08 -1.784888E+08 -1.228786E+07  2.021335E+08 -9.621117E+08  4.130214E+08
        22   3 -2.431923E+08 -9.736730E+07  1.938007E+07  2.259786E+08 -6.466274E+08  3.531501E+08
        22   4 -3.651209E+08 -1.184829E+08  7.294487E+07  2.411035E+08 -1.140401E+09  4.583128E+08
        22   5 -6.010966E+07 -2.825004E+06  7.603335E+07  4.899527E+07 -5.354464E+08  3.115382E+08
        22   6 -5.114879E+07  3.111073E+07  1.808930E+08  5.416152E+07 -9.513341E+08  4.451964E+08
        22   7 -1.382898E+07  2.524470E+07  1.249727E+08  6.055079E+07 -6.344868E+08  3.857526E+08
        22   8 -5.753396E+06  6.033305E+07  2.343999E+08  6.460350E+07 -1.129121E+09  4.911584E+08
        23   1  6.010966E+07  2.825004E+06 -7.603335E+07 -4.899527E+07 -5.354464E+08  3.115382E+08
        23   2  5.114879E+07 -3.111073E+07 -1.808930E+08 -5.416152E+07 -9.513341E+08  4.451964E+08
        23   3  1.382898E+07 -2.524470E+07 -1.249727E+08 -6.055079E+07 -6.344868E+08  3.857526E+08
        23   4  5.753395E+06 -6.033305E+07 -2.343999E+08 -6.460350E+07 -1.129121E+09  4.911584E+08
        23   5  3.739338E+08  1.601445E+08  6.530973E+07 -1.828528E+08 -5.470214E+08  2.796780E+08
        23   6  4.854855E+08  1.784888E+08  1.228786E+07 -2.021335E+08 -9.621117E+08  4.130214E+08
        23   7  2.431923E+08  9.736730E+07 -1.938007E+07 -2.259786E+08 -6.466274E+08  3.531501E+08
        23   8  3.651209E+08  1.184829E+08 -7.294487E+07 -2.411035E+08 -1.140401E+09  4.583128E+08
        24   1  5.533719E+08  1.442262E+08 -3.012367E+07 -2.366780E+08 -2.567136E+08  1.609961E+08
        24   2  6.567377E+08  1.170847E+08 -2.234748E+08 -2.622718E+08 -5.143199E+08  2.286967E+08
        24   3  3.454039E+08  2.848134E+07 -2.068249E+08 -2.974767E+08 -3.102197E+08  2.154466E+08
        24   4  4.649461E+08  7.161606E+06 -3.970574E+08 -3.171982E+08 -6.211358E+08  2.492735E+08
        24   5  9.575234E+08  1.711585E+08  9.920151E+07 -2.498735E+08 -2.776943E+08  8.365312E+07
        24   6  1.113818E+09  1.632734E+08 -7.249409E+07 -2.786007E+08 -5.363777E+08  1.517788E+08
        24   7  7.064933E+08  2.887493E+07 -9.837996E+07 -3.273852E+08 -3.304363E+08  1.391064E+08
        24   8  8.837310E+08  2.963490E+07 -2.646800E+08 -3.485924E+08 -6.425153E+08  1.732616E+08
        25   1 -9.190977E+08 -1.941516E+08 -5.410130E+07  3.062182E+08 -1.766762E+08  4.826018E+07
        25   2 -6.324232E+08 -9.849257E+07 -4.178806E+06  2.967997E+08  1.085908E+08  5.457997E+07
        25   3 -7.095798E+08 -5.489027E+07  1.458892E+08  3.701909E+08 -3.234729E+08  5.728038E+07
        25   4 -4.016349E+08  4.882090E+07  1.938513E+08  3.697676E+08  2.407591E+07  9.510133E+07
        25   5 -1.532088E+09 -2.815676E+08 -2.642233E+08  3.462531E+08 -1.490235E+08  1.925613E+07
        25   6 -1.150847E+09 -1.475599E+08 -1.744263E+08  3.348734E+08  1.362833E+08  2.556770E+07
        25   7 -1.276604E+09 -1.158832E+08 -4.251592E+07  4.292958E+08 -2.958026E+08  2.830170E+07
        25   8 -8.659488E+08  3.059255E+07  4.908862E+07  4.296069E+08  5.178926E+07  6.611791E+07
        26   1 -6.215292E+08 -2.015026E+08 -1.537793E+08  2.299496E+08 -4.354058E+08  1.227599E+08
        26   2 -4.948680E+08 -1.246093E+08 -6.137987E+07  2.748982E+08 -6.208238E+08  1.404511E+08
        26   3 -4.153338E+08 -1.297276E+08 -1.086476E+08  2.230876E+08  2.619768E+07  6.731034E+07
        26   4 -2.705737E+08 -4.408431E+07 -1.030873E+07  2.743524E+08 -7.871041E+07  1.172350E+08
        26   5 -1.272059E+08 -1.466010E+07  5.057045E+07  6.161481E+07 -4.407813E+08  1.376257E+08
        26   6 -8.003402E+07  1.917650E+07  1.062061E+08  7.365875E+07 -6.264661E+08  1.549334E+08
        26   7 -8.811439E+07 -1.158645E+07  2.496053E+07  5.977614E+07  2.022040E+07  8.230060E+07
        26   8 -3.698625E+07  2.370141E+07  8.010323E+07  7.351250E+07 -8.500261E+07  1.317888E+08
        27   1  1.272059E+08  1.466010E+07 -5.057045E+07 -6.161481E+07 -4.407813E+08  1.376257E+08
        27   2  8.003402E+07 -1.917650E+07 -1.062061E+08 -7.365875E+07 -6.264661E+08  1.549334E+08
        27   3  8.811439E+07  1.158645E+07 -2.496053E+07 -5.977614E+07  2.022040E+07  8.230060E+07
        27   4  3.698625E+07 -2.370141E+07 -8.010323E+07 -7.351250E+07 -8.500261E+07  1.317888E+08
        27   5  6.215292E+08  2.015026E+08  1.537793E+08 -2.299496E+08 -4.354058E+08  1.227599E+08
        27   6  4.948680E+08  1.246093E+08  6.137987E+07 -2.748982E+08 -6.208238E+08  1.404511E+08
        27   7  4.153338E+08  1.297276E+08  1.086476E+08 -2.230876E+08  2.619768E+07  6.731034E+07
        27   8  2.705737E+08  4.408431E+07  1.030873E+07 -2.743524E+08 -7.871041E+07  1.172350E+08
        28   1  9.190977E+08  1.941516E+08  5.410130E+07 -3.062182E+08 -1.766762E+08  4.826018E+07
        28   2  7.095798E+08  5.489027E+07 -1.458892E+08 -3.701909E+08 -3.234729E+08  5.728038E+07
        28   3  6.324232E+08  9.849257E+07  4.178805E+06 -2.967997E+08  1.085908E+08  5.457997E+07
        28   4  4.016348E+08 -4.882090E+07 -1.938513E+08 -3.697676E+08  2.407591E+07  9.510133E+07
        28   5  1.532088E+09  2.815676E+08  2.642233E+08 -3.462531E+08 -1.490235E+08  1.925613E+07
        28   6  1.276604E+09  1.158832E+08  4.251592E+07 -4.292958E+08 -2.958026E+08  2.830170E+07
        28   7  1.150847E+09  1.475599E+08  1.744263E+08 -3.348734E+08  1.362833E+08  2.556770E+07
        28   8  8.659488E+08 -3.059255E+07 -4.908862E+07 -4.296069E+08  5.178926E+07  6.611791E+07
        29   1 -8.754639E+08 -2.168555E+08  5.744018E+07  3.866897E+08 -2.800633E+08  2.284486E+08
        29   2 -6.472814E+08 -5.343263E+07  2.760476E+08  4.585965E+08 -4.293581E+08  2.800606E+08
        29   3 -9.972209E+08 -1.880343E+08  2.523644E+08  3.889198E+08 -6.156711E+08  2.317787E+08
        29   4 -7.866051E+08 -3.372176E+07  4.679726E+08  4.534573E+08 -8.358905E+08  2.476427E+08
        29   5 -1.488609E+09 -3.194590E+08 -1.572844E+08  4.552865E+08 -2.871619E+08  1.498146E+08
        29   6 -1.197487E+09 -1.160207E+08  9.220947E+07  5.538594E+08 -4.356931E+08  2.025492E+08
        29   7 -1.702051E+09 -3.268822E+08 -7.391141E+05  4.578623E+08 -6.240397E+08  1.534071E+08
        29   8 -1.436063E+09 -1.371022E+08  2.421211E+08  5.463273E+08 -8.435891E+08  1.702814E+08
        30   1 -6.060538E+08 -2.340064E+08 -1.087722E+08  2.851703E+08 -6.579597E+08  3.773926E+08
        30   2 -7.200720E+08 -2.452718E+08 -4.769843E+07  2.868294E+08 -1.190128E+09  4.535942E+08
        30   3 -4.714397E+08 -1.438490E+08 -8.695222E+06  3.341836E+08 -8.576941E+08  4.365758E+08
        30   4 -5.985563E+08 -1.624150E+08  4.772951E+07  3.308213E+08 -1.474104E+09  4.758395E+08
        30   5 -1.018936E+08 -2.203818E+06  1.120166E+08  7.641115E+07 -6.499366E+08  4.112035E+08
        30   6 -9.077740E+07  3.644493E+07  2.256050E+08  7.685571E+07 -1.181769E+09  4.873357E+08
        30   7 -5.203644E+07  3.574122E+07  1.710028E+08  8.954423E+07 -8.498728E+08  4.700900E+08
        30   8 -4.380885E+07  7.305488E+07  2.847947E+08  8.864329E+07 -1.465923E+09  5.093140E+08
        31   1  1.018936E+08  2.203818E+06 -1.120166E+08 -7.641115E+07 -6.499366E+08  4.112035E+08
        31   2  9.077740E+07 -3.644493E+07 -2.256050E+08 -7.685571E+07 -1.181769E+09  4.873357E+08
        31   3  5.203644E+07 -3.574122E+07 -1.710028E+08 -8.954423E+07 -8.498728E+08  4.700900E+08
        31   4  4.380885E+07 -7.305488E+07 -2.847947E+08 -8.864329E+07 -1.465923E+09  5.093140E+08
        31   5  6.060538E+08  2.340064E+08  1.087722E+08 -2.851703E+08 -6.579597E+08  3.773926E+08
        31   6  7.200720E+08  2.452718E+08  4.769843E+07 -2.868294E+08 -1.190128E+09  4.535942E+08
        31   7  4.714397E+08  1.438490E+08  8.695222E+06 -3.341836E+08 -8.576941E+08  4.365758E+08
